Quebra;Codigo;Descri��o;Quantidade;Faturamento
02/09/2026;628;SCHWEPPERS VODKA CITRUS 310ML LATA;1;9,79
02/09/2026;631;BRIOCHE SIMPLES;0,844;48,98
02/09/2026;632;ROCAMBOLE SABORES;2;37,8
02/09/2026;635;CAVACA KG;1,324;66,06
02/09/2026;636;CIABATTA;2;9,8
02/09/2026;637;TARTELETE LIMAO;5;50,34
02/09/2026;664;BOLO LARANJA GR;6;119,4
02/09/2026;671;TORRADA PETROPOLIS COM OVOS E BACON;4;105,16
02/09/2026;678;ESFIHA SABORES;33;268,04
02/09/2026;693;AMANDITA;1;23,9
02/09/2026;700;PEITO DE PERU SEARA KG;0,55;49,44
02/09/2026;729;PAO PLUS VITA INTEGRAL 500G;1;15,9
02/09/2026;732;PAO PLUS VITA TRADICIONAL;1;13,9
02/09/2026;737;FILTRO DE PAPEL MELITA 103;1;9,9
02/09/2026;773;PASTEL DE BELEM;5;51,48
02/09/2026;800;PAO FRANCES;82,969;2069,53
02/09/2026;807;SONHO DOCE DE LEITE;13;115,7
02/09/2026;808;DONUTS RING;3;29,7
02/09/2026;811;BOLO PISCINA NUTELLA;3;116,7
02/09/2026;812;BRIGADEIRO;16;81,66
02/09/2026;822;LUCKY STRIKE MINT;2;30
02/09/2026;827;ADD BACON 3 FATIAS;2;18,69
02/09/2026;835;KETCHUP HEINZ 397G;1;19,9
02/09/2026;838;OVOS MEXIDOS 2 UNID;16;134,56
02/09/2026;842;ICE TEA PESSEGO 300 ML;4;28,09
02/09/2026;852;TAPIOCA MINAS COM PEITO DE PERU;2;51,44
02/09/2026;858;ISQUEIRO PEQUENO;4;26,18
02/09/2026;875;COPO DESCARTAVEL FLEX 200ML;1;10,9
02/09/2026;925;BOLO DE POTE;3;47,06
02/09/2026;929;FRUITTELLA 40G;3;15,57
02/09/2026;941;SUCO LARANJA INTEG 900ML CAMPO LARGO;4;79,6
02/09/2026;943;BOLO DE AIPIM 500G;7;177,06
02/09/2026;947;ADD BATATA FRITA;1;8,9
02/09/2026;956;MARLBORO GOLD BOX;2;33,5
02/09/2026;968;SANDUICHE NATURAL FITA;7;170,82
02/09/2026;972;AGUA TONICA LATA 350ML SEM ACUCAR;1;6,9
02/09/2026;980;MOUSSE SABORES;10;113,11
02/09/2026;986;COMBO 4 ESFIHAS SABORES;20;606,97
02/09/2026;988;BOLO PAMONHA GR;6;184,18
02/09/2026;996;ROTHMANS AZUL BOX;46;575,91
02/09/2026;1032;TALENTO DIET 25G;1;9,64
02/09/2026;1033;PACOQUITA SANTA HELENA;7;14,37
02/09/2026;1035;TALENTO AVELA;4;25,14
02/09/2026;1039;SUCO CAMPO LARGO UVA 900ML;2;48,61
02/09/2026;1054;EMPADINHA DE FRANGO;11;145,04
02/09/2026;1058;CACHORRO QUENTE DE FORNO;11;109,89
02/09/2026;1110;CAMEL YELLOW BOX;1;12,5
02/09/2026;1123;MACARON SABORES;13;77,87
02/09/2026;1204;CALABRESA PIZZA;6;181,17
02/09/2026;1209;PORTUGUESA PIZZA;2;65,89
02/09/2026;1217;MARGUERITA PIZZA;2;60,38
02/09/2026;1218;QUATRO QUEIJOS PIZZA;1;32,39
02/09/2026;1221;CARBONARA PIZZA;2;66,9
02/09/2026;1237;ACAI BABY;1;15,29
02/09/2026;1239;CAFE DA MANHA PEQUENO;7;302,64
02/09/2026;1242;CAFE DA MANHA MEDIO;1;53,79
02/09/2026;1245;IOGURTE EMPORIO;10;256,76
02/09/2026;1246;ESPRESSO CARIOCA PEQUENO;1;8,69
02/09/2026;1260;ADD MEL;1;5,39
02/09/2026;1263;SUCO LIMONADA SUICA;1;13,85
02/09/2026;1265;SUCO MARACOMANGA;4;69,44
02/09/2026;1267;CHA GELADO MATE DA CASA;6;58,74
02/09/2026;1269;TORRADA PETROPOLIS COM PARMESAO;1;18,59
02/09/2026;1283;CROQUE MONSIEUR;1;32,89
02/09/2026;1284;CROQUE MADAME;3;114,84
02/09/2026;1308;BROWNIE FATIA NUTELLA;2;33,8
02/09/2026;1309;CAPUCCINO ESPECIAL;9;165,46
02/09/2026;1328;CROISSANT DE NUTELLA;2;35,8
02/09/2026;1330;SHOT DE LIMÃO;4;11
02/09/2026;1420;SNICKERS  DARK 45G;6;42,02
02/09/2026;1457;PICOLE LA FRUTTA UVA;2;19,8
02/09/2026;1472;MEGA  AMENDOAS;1;21,9
02/09/2026;1585;MARLBORO VISTA DOUBLE FUSION;1;14,75
02/09/2026;1588;FRANGO PARMEGIANA;14;674,12
02/09/2026;1605;LEITE MOLICO DESNATADO 1L;1;10,9
02/09/2026;1607;VINHO STA. RITA TRES MEDALLAS CAB. SAUV.;1;51,59
02/09/2026;1621;CHA LADY GREY CLASSICS TWININGS 20G;1;24,9
02/09/2026;1709;COOKIE DE NUTELLA  FATIA;9;217,35
02/09/2026;1738;TWIX 40G;2;13,8
02/09/2026;1773;DANONE LIQUIDO MORANGO 850G;1;17,9
02/09/2026;1809;PIZZA DA CASA UNIDADE;8;239,2
02/09/2026;1818;AGUA DE COCO PURI 300 ML;5;49,5
02/09/2026;1841;BOLO FATIA;6;81,27
02/09/2026;1874;COOKIE REDONDO;11;158,04
02/09/2026;1899;AGUA TONICA SCHWEPPES 350ML;1;9,89
02/09/2026;1901;ICE TEA LIMAO PET 300ML;4;28,84
02/09/2026;1905;PAO PETROPOLIS;2;33,8
02/09/2026;2000;PALHA ITALIANA KG;0,676;63,1
02/09/2026;2080;HAMBURGUER DE FORNO;23;279,46
02/09/2026;2084;LOLLO;4;24,01
02/09/2026;2127;CASILLERO DEL DIABLO SAUVIGNON;1;69,9
02/09/2026;2143;BOLO DE COCO;3;81,08
02/09/2026;2167;CUSCUZ PEDACO;1;12,9
02/09/2026;2191;JOELHO SABORES;106;1062,88
02/09/2026;2217;PAVE DE GALAK;1;15,59
02/09/2026;2219;AGUA TONICA SABORES;2;13,8
02/09/2026;2272;CAMEL BLUE BOX;2;26,14
02/09/2026;2274;CHOKITO;1;6,42
02/09/2026;2297;CHARGE;3;16,5
02/09/2026;2301;YOPRO BANANA;2;25,8
02/09/2026;2303;PAO COM LINGUICA;2;51,8
02/09/2026;2318;BEBIDA LACTEA ALPINO 280ML;2;25,8
02/09/2026;2337;CIGARRO VAREJO;3;4,5
02/09/2026;2345;BOLO DE LIMAO KG;0,822;41,01
02/09/2026;2349;COF SALGADINHO CENTO;3;293,01
02/09/2026;2367;SUCO DE LARANJA C/ ACEROLA;2;31,79
02/09/2026;2383;LEITE SEMIDESNATADO 1L;1;9,9
02/09/2026;2426;SALADA DE POTE CAESAR;1;21,9
02/09/2026;2459;SUCO DE ABACAXI;1;15,29
02/09/2026;2544;FRANGO GRELHADO;10;343,06
02/09/2026;2545;CONTRA FILE;7;310,43
02/09/2026;2548;PAO DE QUEIJO KG;9,418;850,27
02/09/2026;2569;FRANGO EMPANADO;10;385,2
02/09/2026;2579;CAFE COM LEITE P;8;48,12
02/09/2026;2624;TILAPIA CROCANTE;5;239,2
02/09/2026;2662;MISTO COM OVO;14;218,84
02/09/2026;2720;PAO NA CHAPA C REQUEIJAO TOSTADO;3;55,17
02/09/2026;2721;MINAS QUENTE;8;113,21
02/09/2026;2723;OMELETE QUEIJO E PRESUNTO;4;87,37
02/09/2026;2725;TAPIOCA FRANGO COM CATUPIRY;3;82,17
02/09/2026;2734;SUCO ABACAXI COM HORTELA;1;15,17
02/09/2026;2738;SUCO DE MARACUJA;5;81,42
02/09/2026;2740;SUCO VERDE;3;49,04
02/09/2026;2742;VITAMINA DE BANANA AO LEITE;1;16,27
02/09/2026;2744;VITAMINA DE MORANGO COM LEITE;1;17,41
02/09/2026;2752;CHOCOLATE QUENTE;3;61,91
02/09/2026;2754;ADD MANTEIGA;2;6,58
02/09/2026;2756;ADD QUEIJO MINAS;2;11,8
02/09/2026;2757;ADD REQUEIJAO/CATUPIRY;1;5,39
02/09/2026;2770;MATTE LEAO ZERO 300ML;4;28,1
02/09/2026;2772;MISTO MINEIRO;1;16,39
02/09/2026;2788;PAO FRANCES DIARIA;95;104,5
02/09/2026;2792;OMELETE MINAS COM PEITO DE PERU;3;76,29
02/09/2026;2817;ACTIVIA 170G MORANGO;2;13,8
02/09/2026;2825;TRIDENT 8G;22;89,32
02/09/2026;2829;GUARANA ANTARTICA 1 5L;3;29,04
02/09/2026;2836;BISCOITO POLVILHO DA CASA;0,146;14,44
02/09/2026;2869;PROMOCIONAL;2;49,8
02/09/2026;2934;MIL FOLHAS SABORES UND;8;111,63
02/09/2026;2943;PAO DOCE COLEGIAL KG;2,238;159,03
02/09/2026;2953;GRISSINI PARMESAO KG;0,672;87,3
02/09/2026;3046;COCA COLA  KS;25;185,67
02/09/2026;3047;COCA COLA KS ZERO;10;74,83
02/09/2026;3083;COXINHA DE BRIGADEIRO E MORANGO;8;113,98
02/09/2026;3084;DANONE NATURAL INTEGRAL 160G;1;6,9
02/09/2026;3119;SPRITE LATA;1;7,9
02/09/2026;3131;LUA DE MEL NUTELLA;5;35,39
02/09/2026;3163;OVOMALTINE;1;20,79
02/09/2026;3176;IOIO MIX;2;13,8
02/09/2026;3218;TARTELETE DE MORANGO;4;48,79
02/09/2026;3271;DUNH ON (KENT) BLUE BOX;4;58
02/09/2026;3272;QUEIJO BOLA KG;0,714;71,34
02/09/2026;3400;DEL VALLE LARANJA  1L;8;97,95
02/09/2026;3402;DEL VALLE UVA  SEM ACUCAR 1L;3;38,7
02/09/2026;3591;TRIDENT GARRAFA;2;37,8
02/09/2026;3628;TRIDENT X FRESH CEREJA ICE;1;4,24
02/09/2026;3810;CHA DE CAMOMILA DR OETKER;1;9,57
02/09/2026;3877;LUCKY STRIKE 2CAPS;7;108,5
02/09/2026;3947;SPAGUETTI CARBONARA;3;130,37
02/09/2026;3950;TRADICIONAL;14;524,74
02/09/2026;3951;NHONHO;14;567,36
02/09/2026;3952;KIDS;6;150,57
02/09/2026;3975;BISCOITO AM. SASHA;0,796;74,4
02/09/2026;3976;BATON EXTRA MILK 16G;3;10,47
02/09/2026;3980;BISCOITO AM. GOIABINHA;0,19;17,36
02/09/2026;4003;BISCOITO AM. NATA;0,122;10,97
02/09/2026;4067;CROISSANT AMANTEIGADO;1,672;100,14
02/09/2026;4122;QUICHE SABORES;14;240,17
02/09/2026;4127;PAO DE PROVOLONE;0,882;35,17
02/09/2026;4211;SALADA CAESAR;2;56,54
02/09/2026;4238;CROISSANT SALGADO;12;119,62
02/09/2026;4315;BRIOCHE MILHO;0,232;13,1
02/09/2026;4327;CIABATTA RECHEADA;1;9,9
02/09/2026;4366;MORTADELA DEF SADIA KG;0,11;5,49
02/09/2026;4368;AGUA TONICA ANTARCTICA 350ML;1;7,59
02/09/2026;4489;MENTOS TUTTI FRUTTI 37G;1;4,5
02/09/2026;4511;CROISSANT MORANGO C/NUTELLA;8;156,87
02/09/2026;4539;BRIOCHE COCO;0,442;23,38
02/09/2026;4579;MINI SONHO KG;2,994;212,38
02/09/2026;4580;BISCOITO MENTIRINHA KG;0,062;8,62
02/09/2026;4596;BISNAGUINHA KG;2,1;127,97
02/09/2026;4598;PIPOCA DOCE;3;29,7
02/09/2026;4627;AMENDOIM DE CHOCOLATE KG;0,162;9,7
02/09/2026;4655;TAXA DE ENTREGA;25;127,6
02/09/2026;4657;SANDUICHE NATURAL FRANGO;23;274,89
02/09/2026;4687;BOLO DE CENOURA C/ CHOCOLATE;4;119,6
02/09/2026;4704;SUCO DE LARANJA 500ML;1;21,06
02/09/2026;4725;PAO DOCE EXTRA GRANDE;9;117,62
02/09/2026;4734;CROISSANT NEUTRO;9;80,1
02/09/2026;4772;BOLO FITA DOCE DE LEITE;11;166,17
02/09/2026;4787;GATORADE LARANJA PET 500ML;1;9,9
02/09/2026;4971;RABANADA KG;0,59;35,34
02/09/2026;4980;TORTA DE LIMAO 24 CM;1;169,9
02/09/2026;4986;SALADA DE ATUM;1;36,3
02/09/2026;4990;ADD FRANGO SALADA;2;24,69
02/09/2026;5011;FRANGO C/ REQUEIJAO PIZZA;3;85,1
02/09/2026;5074;ADD MAMAO;2;10,7
02/09/2026;5145;BROWNIE FATIA DOCE DE LEITE;2;31,22
02/09/2026;5269;BISCOITO AM. PEROLA;0,08;7,65
02/09/2026;5290;BOLO DE CENOURA C/CHOCOLATE KG;2,661;160,52
02/09/2026;5293;SCHWEPPES CITRUS LATA 350ML;3;25,28
02/09/2026;5341;BANOFFE DE POTE;3;46,83
02/09/2026;5353;LUA DE MEL LIMAO;4;23,96
02/09/2026;5414;CAMAROES C/ LINGUINE ALFREDO;3;150,08
02/09/2026;5443;BEB LACTEA YOPRO CHOCOLAT 15G PRO 250ML;2;25,8
02/09/2026;5448;NHOQUE DE BATATA BAROA;1;6,42
02/09/2026;5467;SUCO LIMOROSA;1;19,69
02/09/2026;5468;SUCO LARAMORA;3;58,57
02/09/2026;5506;BROWNIE NUTELLA 90G;2;20,59
02/09/2026;5515;BROWNIE DOCE DE LEITE 90G;1;9,9
02/09/2026;5516;BROWNIE BRIGADEIRO 90G;3;29,7
02/09/2026;5601;BOLO DE LARANJA KG;1,2;49
02/09/2026;5722;YOPRO DOCE DE LEITE 15G 250ML;1;12,9
02/09/2026;5745;VINHO RESERVADO CHARDONNAY;1;34,9
02/09/2026;5806;TALHER DESCARTÁVEL DELIVERY;3;5,7
02/09/2026;5808;MOLHO PARA SALADA ADICIONAL DELIVERY;2;5
02/09/2026;5830;BAGUETE CAPRESE;1;12,9
02/09/2026;5839;CROISSANT NA CHAPA COM MANTEIGA;3;38,7
02/09/2026;5840;CROISSANT MISTO DE QUEIJO E PRESUNTO;1;20,79
02/09/2026;5841;CROISSANT COM OVOS MEXIDOS;1;20,6
02/09/2026;5844;CROISSANT COM MORANGO OU BANANA COM NUTELLA;1;18,9
02/09/2026;5846;TORRADA PETROPOLIS OVOS E REQUEIJAO;3;71,51
02/09/2026;5847;TORRADA PETROPOLIS MISTO QUENTE;2;36,29
02/09/2026;5849;SANDUICHE DE FRANGO CROCANTE;1;31,79
02/09/2026;5850;X TUDO;1;31,65
02/09/2026;5851;CHEESEBURGUER;2;52,15
02/09/2026;5886;SANDUICHE NA FOCACCIA;9;171,76
02/09/2026;5900;BISCOITO AM. BAMBOLE KG;0,764;69,81
02/09/2026;5911;PAO DE QUEIJO RECHEADO KG;7,668;720,26
02/09/2026;5927;PRESUNTO SADIA KG;2,426;145,36
02/09/2026;5930;PEITO DE PERU SADIA KG;1,262;114,26
02/09/2026;6001;COF MINI JOELHO;59;160,66
02/09/2026;6002;COF MINI SANDUICHE;78;324,32
02/09/2026;6004;COF MINI CROISSANT SALGADO;40;114,17
02/09/2026;6005;COF MINI SONHO;10;28,64
02/09/2026;6016;COF MINI FOLHADO DOCE;15;33,14
02/09/2026;6017;COF PAO DE QUEIJO;82;183,9
02/09/2026;6037;FUNCIONÁRIOS COCA-COLA 2L;3;44,7
02/09/2026;6043;BISCOITO  AM.NATA C/ AVELA;0,112;15,67
02/09/2026;6062;COF PAO FRANCES;204;265,2
02/09/2026;6116;CARNE PARMEGIANA;9;513,42
02/09/2026;6170;TORTA KINDER FATIA;3;73,57
02/09/2026;6172;RED BULL ZERO;3;41,7
02/09/2026;6173;TORTA OREO FATIA;5;121,37
02/09/2026;6213;ADD FRITAS COPA;1;6,38
02/09/2026;6257;NAKED CAKE 15CM;1;109,9
02/09/2026;6259;MANTEIGA KREMINAS C/SAL PT 200G;1;13,9
02/09/2026;6273;BENTO CAKE 10CM;2;73,29
02/09/2026;6300;TORTA FERRERO FATIA;1;23,9
02/09/2026;6334;CLASSIC CHOC AO LEITE 150G;1;20,56
02/09/2026;6352;AGUA MINERAL C/GAS 2L;1;7,9
02/09/2026;6391;LACTA DIAMANTE NEGRO 68G;1;23,51
02/09/2026;6461;BEB NESCAFE PRO ENERGY 15G PROT 270ML CAPPUC;1;18,9
02/09/2026;6467;MENTOS WILD SPEARMINT;1;4,88
02/09/2026;6499;LATTE DOCE DE LEITE;1;18,09
02/09/2026;6500;LATTE NUTELLA;2;41,58
02/09/2026;6501;FRENCH TOAST BANANA;1;21,89
02/09/2026;6506;ADD BATATA FRITA SANDUICHES;1;9,75
02/09/2026;6508;SANDUICHE DE ATUM DEFUMADO;1;27,19
02/09/2026;6545;CASADINHO DE COOKIE;2;37,8
02/09/2026;6566;ALMOCO KG;70,54;6705,19
02/09/2026;6595;BISCOITO POLVILHO COM QUEIJO;1,51;151,88
02/09/2026;6598;PIRULITO POP ZOI;2;5,8
02/09/2026;6621;PAO DOCE COLEGIAL - 6 UNIDADES;1;16,9
02/09/2026;6629;BATON CHOCOSTICK COOKIES&CREAM;3;14,7
02/09/2026;6630;BATON CHOCOSTICK TRIPLO CHOCOLATE;2;10,2
02/09/2026;6651;BEB LACTEA YOPRO  CHEESCAKE 15G;1;12,9
02/09/2026;6666;BOLO DE BANANA INTEGRAL KG;0,724;45,38
02/09/2026;6707;BOLO FITA CENOURA COM CHOCOLATE;12;180,29
02/09/2026;6711;GUARDANAPO COQUETEL 100UNI;2;11,8
02/09/2026;6730;PAPEL P/CIGARRO SLIM;2;17,8
02/09/2026;6731;PAPEL P/ CIGARRO POP KING SIZE LARGE;1;4,9
02/09/2026;6739;REQUEIJAO TIROLEZ 200G;1;13,9
02/09/2026;6740;MANTEIGA C/SAL TIROLEZ 200G;2;35,8
02/09/2026;6745;BROWNIE COM CHOCOLATE;2;30,67
02/09/2026;7,89284E+12;H2O LIMAO 500ML;10;91,67
02/09/2026;7,8949E+12;COCA COLA 2+250 ML;5;92,82
02/09/2026;7,89893E+12;AGUA S GAS 15 TERESOPOLIS;8;55,2
03/09/2026;2;COCA-COLA 2L;6;117,24
03/09/2026;3;COCA-COLA 2L ZERO;9;173,63
03/09/2026;4;H2O LIMONETO 500ML;8;73,8
03/09/2026;6;COCA-COLA LATA 350 ML;29;271,18
03/09/2026;7;COCA-COLA LATA ZERO 350ML;40;383,55
03/09/2026;14;FANTA LARANJA 2L;1;15,29
03/09/2026;15;AGUA S/G 15L;3;22,77
03/09/2026;19;MATTE LEAO PET 300ML;8;59,46
03/09/2026;24;FANTA UVA LATA;1;8,69
03/09/2026;38;GUARANA ANTARTICA 2L;2;31,29
03/09/2026;39;GUARANA ANTARTICA 2L ZERO;2;29,8
03/09/2026;42;GUARANA ANTARTICA LATA;5;41,87
03/09/2026;43;GUARANA ANTARTICA LATA ZERO;2;17,21
03/09/2026;50;AGUA C/G 15L;3;24,15
03/09/2026;51;AGUA C/G 500ML;25;159,09
03/09/2026;54;MATTE LEAO 1 5 L;3;38,7
03/09/2026;56;ICE TEA 15 L PESSEGO;1;12,9
03/09/2026;58;MATTE LEAO 1 5 L LIMAO;1;12,9
03/09/2026;60;GUARAVITA;56;167
03/09/2026;61;BOLO PRESTIGIO KG;1,888;103,66
03/09/2026;62;GUARAVITON;5;34,67
03/09/2026;72;HEINEKEN LONG NECK 330ML;1;12,9
03/09/2026;88;CATARINA SABORES UN;1;32,99
03/09/2026;96;BOLO PISCINA DE LIMAO;4;139,6
03/09/2026;107;REQUEIJAO ELEGE 200 GR;2;27,8
03/09/2026;108;MANTEIGA ITAMBE 200 GR;1;17,9
03/09/2026;109;REQUEIJAO TRADICIONAL ITAMBE;4;67,6
03/09/2026;114;PRESTIGIO;7;43,03
03/09/2026;119;TODDYNHO;11;54,26
03/09/2026;123;RED BULL ORIGINAL;3;41,7
03/09/2026;167;LEITE INTEGRAL 1L;6;59,4
03/09/2026;174;OVO UNIDADE;3;3,6
03/09/2026;175;QUINDIM PQ;3;26,7
03/09/2026;187;CHOCOLICIA;2;17,8
03/09/2026;200;QUEIJO PRATO KG;3,464;294,13
03/09/2026;217;BISCOITO CHOCOLATE 160G;1;6,9
03/09/2026;236;ACUCAR REFINADO KG;1;6,9
03/09/2026;255;FERRERO ROCHER 375 GR;2;31,21
03/09/2026;260;ADOCANTE ZERO CAL 100ML;1;12,9
03/09/2026;300;QUEIJO MUSSARELA KG;3,468;293,48
03/09/2026;333;HALLS SABORES 28GR;12;36,27
03/09/2026;347;MENTOS 37G;3;13,87
03/09/2026;350;M&M'S CHOCOLATE 30GR;1;6,9
03/09/2026;351;POLENGUINHO 17G;12;23,88
03/09/2026;353;DANONE MORANGO 170G;3;17,7
03/09/2026;359;DIVERSOS;26;204,38
03/09/2026;400;PRESUNTO SEARA KG;0,1;5,2
03/09/2026;408;CAFE ESPRESSO PEQUENO;13;111,96
03/09/2026;409;CAFE ESPRESSO GRANDE;8;87,12
03/09/2026;411;MISTO AMERICANO;2;38,75
03/09/2026;414;CAPUCCINO ITALIANO;3;49,17
03/09/2026;416;CAFE COADO P;9;66,42
03/09/2026;418;NESCAU QUENTE OU GELADO COPO;2;26,18
03/09/2026;424;COCA-COLA 600 ML;10;122,4
03/09/2026;425;COCA-COLA ZERO 600 ML;16;199,91
03/09/2026;435;GATORADE TANGERINA;2;19,8
03/09/2026;436;GATORADE UVA;1;10,89
03/09/2026;437;AGUA S/G 500ML;14;87,64
03/09/2026;442;PAO DE HAMBURGUER;2;25,8
03/09/2026;449;SONHO CREME;6;55,7
03/09/2026;456;COXINHA DE FRANGO;23;253,97
03/09/2026;460;SUCO DE LARANJA 300ML;22;304,88
03/09/2026;461;PAO COM MANTEIGA;4;12,72
03/09/2026;462;PAO NA CHAPA;13;82,27
03/09/2026;464;MISTO QUENTE;11;146,23
03/09/2026;465;QUEIJO QUENTE;3;42,57
03/09/2026;466;MINAS C PEITO DE PERU;2;41,58
03/09/2026;468;PAO COM OVO;33;418,69
03/09/2026;478;PAO DOCE DE BANANA;10;100,22
03/09/2026;479;LUA DE MEL DOCE DE LEITE;8;47,92
03/09/2026;495;CAFE COADO G;28;271,83
03/09/2026;499;SONHO NUTELLA;20;238
03/09/2026;500;MORTADELA OURO  KG;4,59;229,07
03/09/2026;508;ADD QUEIJO PRATO OU MUSSARELA;6;31,13
03/09/2026;517;CAFE ESPRESSO COM LEITE P;2;19,58
03/09/2026;518;CAFE ESPRESSO COM LEITE G;1;12,21
03/09/2026;533;PAO AUSTRALIANO;0,634;40,9
03/09/2026;534;SALGADOS KG;12,596;756,85
03/09/2026;547;LUCKY STRIKE FRESH ICE;5;75
03/09/2026;548;DUNHILL CARLTON;44;740,53
03/09/2026;550;CAFE COM LEITE G;21;270,49
03/09/2026;557;RABANADA;2;18,53
03/09/2026;558;BOLO CHURROS;5;174,5
03/09/2026;560;FOCACCIA;4,244;258,8
03/09/2026;599;PROMO-SALGADOS;141,433;184,7
03/09/2026;624;COCADA UN;10;90,98
03/09/2026;625;QUICHE DE CAMARAO;5;95,26
03/09/2026;627;TORTA FATIA;5;104,41
03/09/2026;631;BRIOCHE SIMPLES;0,68;38,69
03/09/2026;632;ROCAMBOLE SABORES;9;173,41
03/09/2026;635;CAVACA KG;0,58;28,95
03/09/2026;636;CIABATTA;25;117,6
03/09/2026;637;TARTELETE LIMAO;3;31,18
03/09/2026;664;BOLO LARANJA GR;13;259,75
03/09/2026;671;TORRADA PETROPOLIS COM OVOS E BACON;1;26,29
03/09/2026;676;MANTEIGA PRESIDENT 200G C SAL BARRA;1;22,9
03/09/2026;678;ESFIHA SABORES;27;215,44
03/09/2026;729;PAO PLUS VITA INTEGRAL 500G;1;16,69
03/09/2026;732;PAO PLUS VITA TRADICIONAL;1;13,9
03/09/2026;772;CIGARRO VAREJO DUNHILL;2;5
03/09/2026;773;PASTEL DE BELEM;3;30,24
03/09/2026;800;PAO FRANCES;84,521;2108,93
03/09/2026;807;SONHO DOCE DE LEITE;22;203,25
03/09/2026;808;DONUTS RING;3;30
03/09/2026;811;BOLO PISCINA NUTELLA;1;38,9
03/09/2026;812;BRIGADEIRO;16;81,34
03/09/2026;822;LUCKY STRIKE MINT;2;30
03/09/2026;830;FANTA LARANJA 600 ML;1;11,9
03/09/2026;838;OVOS MEXIDOS 2 UNID;6;51,35
03/09/2026;842;ICE TEA PESSEGO 300 ML;2;15
03/09/2026;852;TAPIOCA MINAS COM PEITO DE PERU;4;102,77
03/09/2026;858;ISQUEIRO PEQUENO;4;26,14
03/09/2026;862;PAO SEMI ITALIANO RECHEADO UN;7;119,21
03/09/2026;906;SALAME KG;0,102;16,31
03/09/2026;929;FRUITTELLA 40G;4;20,37
03/09/2026;941;SUCO LARANJA INTEG 900ML CAMPO LARGO;3;60,17
03/09/2026;943;BOLO DE AIPIM 500G;7;177,62
03/09/2026;953;MARLBORO RED BOX;2;33,5
03/09/2026;968;SANDUICHE NATURAL FITA;8;192,66
03/09/2026;972;AGUA TONICA LATA 350ML SEM ACUCAR;3;21,9
03/09/2026;980;MOUSSE SABORES;6;66,49
03/09/2026;988;BOLO PAMONHA GR;6;179,4
03/09/2026;996;ROTHMANS AZUL BOX;14;175
03/09/2026;1029;AGUA DE COCO PURI 1L;3;68,7
03/09/2026;1032;TALENTO DIET 25G;3;27,41
03/09/2026;1033;PACOQUITA SANTA HELENA;5;10
03/09/2026;1035;TALENTO AVELA;2;12,21
03/09/2026;1039;SUCO CAMPO LARGO UVA 900ML;2;49,17
03/09/2026;1054;EMPADINHA DE FRANGO;10;129,42
03/09/2026;1058;CACHORRO QUENTE DE FORNO;11;111,87
03/09/2026;1062;PAO ARTESANO PLUS VITA INTEGRAL;1;17,9
03/09/2026;1110;CAMEL YELLOW BOX;1;12,5
03/09/2026;1123;MACARON SABORES;10;60,41
03/09/2026;1204;CALABRESA PIZZA;6;175,1
03/09/2026;1208;CALABRESA GOURMET PIZZA;1;34,59
03/09/2026;1209;PORTUGUESA PIZZA;8;262,92
03/09/2026;1217;MARGUERITA PIZZA;1;28,94
03/09/2026;1218;QUATRO QUEIJOS PIZZA;4;123,69
03/09/2026;1221;CARBONARA PIZZA;2;66,9
03/09/2026;1238;ACAI COPO 300 ML;1;20,79
03/09/2026;1239;CAFE DA MANHA PEQUENO;8;351,11
03/09/2026;1242;CAFE DA MANHA MEDIO;3;161,37
03/09/2026;1243;CAFE DA MANHA GRANDE;1;68,02
03/09/2026;1245;IOGURTE EMPORIO;5;127,23
03/09/2026;1246;ESPRESSO CARIOCA PEQUENO;1;8,69
03/09/2026;1263;SUCO LIMONADA SUICA;3;42,15
03/09/2026;1265;SUCO MARACOMANGA;3;52,47
03/09/2026;1267;CHA GELADO MATE DA CASA;6;57,35
03/09/2026;1284;CROQUE MADAME;3;115,17
03/09/2026;1308;BROWNIE FATIA NUTELLA;2;35,49
03/09/2026;1309;CAPUCCINO ESPECIAL;9;164,75
03/09/2026;1328;CROISSANT DE NUTELLA;4;77,55
03/09/2026;1330;SHOT DE LIMÃO;2;5,48
03/09/2026;1412;ICE TEA PESSEGO ZERO PET 300ML;2;13,8
03/09/2026;1420;SNICKERS  DARK 45G;3;20,7
03/09/2026;1440;ISCA  ALCATRA C/ MOLHO GORGONZOLA;5;253
03/09/2026;1490;NESTLE  AO LEITE;1;13
03/09/2026;1511;MINEIRINHO  350ML;1;6,9
03/09/2026;1572;FRUITTELLA MAST 40G;2;9,8
03/09/2026;1585;MARLBORO VISTA DOUBLE FUSION;1;14,75
03/09/2026;1709;COOKIE DE NUTELLA  FATIA;6;145,79
03/09/2026;1738;TWIX 40G;4;29
03/09/2026;1773;DANONE LIQUIDO MORANGO 850G;1;17,9
03/09/2026;1809;PIZZA DA CASA UNIDADE;1;29,9
03/09/2026;1818;AGUA DE COCO PURI 300 ML;6;61,02
03/09/2026;1832;JUJUBA KG;0,158;8,38
03/09/2026;1841;BOLO FATIA;5;66,66
03/09/2026;1865;MARLBORO VISTA PURPLE MIX;2;29,5
03/09/2026;1874;COOKIE REDONDO;4;56,99
03/09/2026;1901;ICE TEA LIMAO PET 300ML;6;44,66
03/09/2026;1905;PAO PETROPOLIS;2;34,69
